% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.360000000000000E+009,-2.625217985770232E+000,2.735584931285976E+001,-2.625217985770232E+000,2.735584931285976E+001,-2.625217985770232E+000,2.735584931285976E+001,-2.625217985770232E+000,2.735584931285976E+001,
2.365000000000000E+009,-2.517012262772774E+000,2.571711825035071E+001,-2.517012262772774E+000,2.571711825035071E+001,-2.517012262772774E+000,2.571711825035071E+001,-2.517012262772774E+000,2.571711825035071E+001,
2.370000000000000E+009,-2.423694307693022E+000,2.443368142924103E+001,-2.423694307693022E+000,2.443368142924103E+001,-2.423694307693022E+000,2.443368142924103E+001,-2.423694307693022E+000,2.443368142924103E+001,
2.375000000000000E+009,-2.348876690993561E+000,2.340486855630271E+001,-2.348876690993561E+000,2.340486855630271E+001,-2.348876690993561E+000,2.340486855630271E+001,-2.348876690993561E+000,2.340486855630271E+001,
2.380000000000000E+009,-2.291900712887963E+000,2.256778246947060E+001,-2.291900712887963E+000,2.256778246947060E+001,-2.291900712887963E+000,2.256778246947060E+001,-2.291900712887963E+000,2.256778246947060E+001,
2.385000000000000E+009,-2.253609426230300E+000,2.185549041739775E+001,-2.253609426230300E+000,2.185549041739775E+001,-2.253609426230300E+000,2.185549041739775E+001,-2.253609426230300E+000,2.185549041739775E+001,
2.390000000000000E+009,-2.236466370215035E+000,2.122735430109278E+001,-2.236466370215035E+000,2.122735430109278E+001,-2.236466370215035E+000,2.122735430109278E+001,-2.236466370215035E+000,2.122735430109278E+001,
2.395000000000000E+009,-2.245504368793041E+000,2.058263414236066E+001,-2.245504368793041E+000,2.058263414236066E+001,-2.245504368793041E+000,2.058263414236066E+001,-2.245504368793041E+000,2.058263414236066E+001,
2.400000000000000E+009,-2.271488772450186E+000,1.991840126844236E+001,-2.271488772450186E+000,1.991840126844236E+001,-2.271488772450186E+000,1.991840126844236E+001,-2.271488772450186E+000,1.991840126844236E+001,
2.405000000000000E+009,-2.321752579566947E+000,1.914449263282467E+001,-2.321752579566947E+000,1.914449263282467E+001,-2.321752579566947E+000,1.914449263282467E+001,-2.321752579566947E+000,1.914449263282467E+001,
2.410000000000000E+009,-2.385240751711029E+000,1.820681074501369E+001,-2.385240751711029E+000,1.820681074501369E+001,-2.385240751711029E+000,1.820681074501369E+001,-2.385240751711029E+000,1.820681074501369E+001,
2.415000000000000E+009,-2.474139801880662E+000,1.699135257922149E+001,-2.474139801880662E+000,1.699135257922149E+001,-2.474139801880662E+000,1.699135257922149E+001,-2.474139801880662E+000,1.699135257922149E+001,
2.420000000000000E+009,-2.577029346774696E+000,1.548757138962482E+001,-2.577029346774696E+000,1.548757138962482E+001,-2.577029346774696E+000,1.548757138962482E+001,-2.577029346774696E+000,1.548757138962482E+001,
2.425000000000000E+009,-2.693457116604116E+000,1.360631419727703E+001,-2.693457116604116E+000,1.360631419727703E+001,-2.693457116604116E+000,1.360631419727703E+001,-2.693457116604116E+000,1.360631419727703E+001,
2.430000000000000E+009,-2.823044481470633E+000,1.129589922253772E+001,-2.823044481470633E+000,1.129589922253772E+001,-2.823044481470633E+000,1.129589922253772E+001,-2.823044481470633E+000,1.129589922253772E+001,
2.435000000000000E+009,-2.966249407458762E+000,8.495196542418450E+000,-2.966249407458762E+000,8.495196542418450E+000,-2.966249407458762E+000,8.495196542418450E+000,-2.966249407458762E+000,8.495196542418450E+000,
2.440000000000000E+009,-3.108349902680472E+000,5.237217701605834E+000,-3.108349902680472E+000,5.237217701605834E+000,-3.108349902680472E+000,5.237217701605834E+000,-3.108349902680472E+000,5.237217701605834E+000,
2.445000000000000E+009,-3.248361326647499E+000,1.457565375628813E+000,-3.248361326647499E+000,1.457565375628813E+000,-3.248361326647499E+000,1.457565375628813E+000,-3.248361326647499E+000,1.457565375628813E+000,
2.450000000000000E+009,-3.372127734119067E+000,-2.809399467221782E+000,-3.372127734119067E+000,-2.809399467221782E+000,-3.372127734119067E+000,-2.809399467221782E+000,-3.372127734119067E+000,-2.809399467221782E+000,
2.455000000000000E+009,-3.467014364771141E+000,-7.474620312562220E+000,-3.467014364771141E+000,-7.474620312562220E+000,-3.467014364771141E+000,-7.474620312562220E+000,-3.467014364771141E+000,-7.474620312562220E+000,
2.460000000000000E+009,-3.528312999011302E+000,-1.249347808040286E+001,-3.528312999011302E+000,-1.249347808040286E+001,-3.528312999011302E+000,-1.249347808040286E+001,-3.528312999011302E+000,-1.249347808040286E+001,
2.465000000000000E+009,-3.547143776660365E+000,-1.772531546663173E+001,-3.547143776660365E+000,-1.772531546663173E+001,-3.547143776660365E+000,-1.772531546663173E+001,-3.547143776660365E+000,-1.772531546663173E+001,
2.470000000000000E+009,-3.526529219685878E+000,-2.304457389327340E+001,-3.526529219685878E+000,-2.304457389327340E+001,-3.526529219685878E+000,-2.304457389327340E+001,-3.526529219685878E+000,-2.304457389327340E+001,
2.475000000000000E+009,-3.462275951624882E+000,-2.825358140135190E+001,-3.462275951624882E+000,-2.825358140135190E+001,-3.462275951624882E+000,-2.825358140135190E+001,-3.462275951624882E+000,-2.825358140135190E+001,
2.480000000000000E+009,-3.362305591007964E+000,-3.314803977008630E+001,-3.362305591007964E+000,-3.314803977008630E+001,-3.362305591007964E+000,-3.314803977008630E+001,-3.362305591007964E+000,-3.314803977008630E+001,
2.485000000000000E+009,-3.230391507119248E+000,-3.766823827847705E+001,-3.230391507119248E+000,-3.766823827847705E+001,-3.230391507119248E+000,-3.766823827847705E+001,-3.230391507119248E+000,-3.766823827847705E+001,
2.490000000000000E+009,-3.075447588136171E+000,-4.174083214557750E+001,-3.075447588136171E+000,-4.174083214557750E+001,-3.075447588136171E+000,-4.174083214557750E+001,-3.075447588136171E+000,-4.174083214557750E+001,
2.495000000000000E+009,-2.907262372534649E+000,-4.532624579495139E+001,-2.907262372534649E+000,-4.532624579495139E+001,-2.907262372534649E+000,-4.532624579495139E+001,-2.907262372534649E+000,-4.532624579495139E+001,
2.500000000000000E+009,-2.736756765276915E+000,-4.838328329763781E+001,-2.736756765276915E+000,-4.838328329763781E+001,-2.736756765276915E+000,-4.838328329763781E+001,-2.736756765276915E+000,-4.838328329763781E+001,
2.505000000000000E+009,-2.570184639549312E+000,-5.098680458070459E+001,-2.570184639549312E+000,-5.098680458070459E+001,-2.570184639549312E+000,-5.098680458070459E+001,-2.570184639549312E+000,-5.098680458070459E+001,
2.510000000000000E+009,-2.419487544753237E+000,-5.314286974531189E+001,-2.419487544753237E+000,-5.314286974531189E+001,-2.419487544753237E+000,-5.314286974531189E+001,-2.419487544753237E+000,-5.314286974531189E+001,
2.515000000000000E+009,-2.289494030513492E+000,-5.486477744182572E+001,-2.289494030513492E+000,-5.486477744182572E+001,-2.289494030513492E+000,-5.486477744182572E+001,-2.289494030513492E+000,-5.486477744182572E+001,
2.520000000000000E+009,-2.174432742121293E+000,-5.619710851437863E+001,-2.174432742121293E+000,-5.619710851437863E+001,-2.174432742121293E+000,-5.619710851437863E+001,-2.174432742121293E+000,-5.619710851437863E+001,
2.525000000000000E+009,-2.076674788079239E+000,-5.718503906011107E+001,-2.076674788079239E+000,-5.718503906011107E+001,-2.076674788079239E+000,-5.718503906011107E+001,-2.076674788079239E+000,-5.718503906011107E+001,
2.530000000000000E+009,-1.994011896512160E+000,-5.793890664911204E+001,-1.994011896512160E+000,-5.793890664911204E+001,-1.994011896512160E+000,-5.793890664911204E+001,-1.994011896512160E+000,-5.793890664911204E+001,
2.535000000000000E+009,-1.925228992013133E+000,-5.851469219851775E+001,-1.925228992013133E+000,-5.851469219851775E+001,-1.925228992013133E+000,-5.851469219851775E+001,-1.925228992013133E+000,-5.851469219851775E+001,
2.540000000000000E+009,-1.876492693874461E+000,-5.897010443986276E+001,-1.876492693874461E+000,-5.897010443986276E+001,-1.876492693874461E+000,-5.897010443986276E+001,-1.876492693874461E+000,-5.897010443986276E+001,
2.545000000000000E+009,-1.842787814714828E+000,-5.935591043192999E+001,-1.842787814714828E+000,-5.935591043192999E+001,-1.842787814714828E+000,-5.935591043192999E+001,-1.842787814714828E+000,-5.935591043192999E+001,
2.550000000000000E+009,-1.825554746966168E+000,-5.976641561313981E+001,-1.825554746966168E+000,-5.976641561313981E+001,-1.825554746966168E+000,-5.976641561313981E+001,-1.825554746966168E+000,-5.976641561313981E+001,
2.555000000000000E+009,-1.821732793493974E+000,-6.025324890632621E+001,-1.821732793493974E+000,-6.025324890632621E+001,-1.821732793493974E+000,-6.025324890632621E+001,-1.821732793493974E+000,-6.025324890632621E+001,
2.560000000000000E+009,-1.841738628628706E+000,-6.085770669053679E+001,-1.841738628628706E+000,-6.085770669053679E+001,-1.841738628628706E+000,-6.085770669053679E+001,-1.841738628628706E+000,-6.085770669053679E+001,
2.565000000000000E+009,-1.866740880893586E+000,-6.164431509070565E+001,-1.866740880893586E+000,-6.164431509070565E+001,-1.866740880893586E+000,-6.164431509070565E+001,-1.866740880893586E+000,-6.164431509070565E+001,
2.570000000000000E+009,-1.907615158341535E+000,-6.270635554890253E+001,-1.907615158341535E+000,-6.270635554890253E+001,-1.907615158341535E+000,-6.270635554890253E+001,-1.907615158341535E+000,-6.270635554890253E+001,
2.575000000000000E+009,-1.960291420742204E+000,-6.405795237379549E+001,-1.960291420742204E+000,-6.405795237379549E+001,-1.960291420742204E+000,-6.405795237379549E+001,-1.960291420742204E+000,-6.405795237379549E+001,
