# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S11;ang:Trc2_S11;db:Trc3_S11;ang:Trc3_S11;db:Trc4_S11;ang:Trc4_S11;
2.415000000000000E+009;-2.480158126115815E+000;1.704634343445755E+001;-2.480158126115815E+000;1.704634343445755E+001;-2.480158126115815E+000;1.704634343445755E+001;-2.480158126115815E+000;1.704634343445755E+001;
2.420000000000000E+009;-2.581935173428763E+000;1.556251836881595E+001;-2.581935173428763E+000;1.556251836881595E+001;-2.581935173428763E+000;1.556251836881595E+001;-2.581935173428763E+000;1.556251836881595E+001;
2.425000000000000E+009;-2.699121248738685E+000;1.367712723078657E+001;-2.699121248738685E+000;1.367712723078657E+001;-2.699121248738685E+000;1.367712723078657E+001;-2.699121248738685E+000;1.367712723078657E+001;
2.430000000000000E+009;-2.828119798152935E+000;1.137231058026592E+001;-2.828119798152935E+000;1.137231058026592E+001;-2.828119798152935E+000;1.137231058026592E+001;-2.828119798152935E+000;1.137231058026592E+001;
2.435000000000000E+009;-2.968246060765694E+000;8.573556267839278E+000;-2.968246060765694E+000;8.573556267839278E+000;-2.968246060765694E+000;8.573556267839278E+000;-2.968246060765694E+000;8.573556267839278E+000;
2.440000000000000E+009;-3.109838929531526E+000;5.294740659880235E+000;-3.109838929531526E+000;5.294740659880235E+000;-3.109838929531526E+000;5.294740659880235E+000;-3.109838929531526E+000;5.294740659880235E+000;
2.445000000000000E+009;-3.248241831086547E+000;1.512487670822873E+000;-3.248241831086547E+000;1.512487670822873E+000;-3.248241831086547E+000;1.512487670822873E+000;-3.248241831086547E+000;1.512487670822873E+000;
2.450000000000000E+009;-3.375029129067305E+000;-2.751579315371593E+000;-3.375029129067305E+000;-2.751579315371593E+000;-3.375029129067305E+000;-2.751579315371593E+000;-3.375029129067305E+000;-2.751579315371593E+000;
2.455000000000000E+009;-3.469766729742395E+000;-7.437704234290086E+000;-3.469766729742395E+000;-7.437704234290086E+000;-3.469766729742395E+000;-7.437704234290086E+000;-3.469766729742395E+000;-7.437704234290086E+000;
2.460000000000000E+009;-3.530786798395475E+000;-1.245596231943916E+001;-3.530786798395475E+000;-1.245596231943916E+001;-3.530786798395475E+000;-1.245596231943916E+001;-3.530786798395475E+000;-1.245596231943916E+001;
2.465000000000000E+009;-3.549239818179454E+000;-1.769972366144252E+001;-3.549239818179454E+000;-1.769972366144252E+001;-3.549239818179454E+000;-1.769972366144252E+001;-3.549239818179454E+000;-1.769972366144252E+001;
2.470000000000000E+009;-3.530324513304506E+000;-2.302103914483937E+001;-3.530324513304506E+000;-2.302103914483937E+001;-3.530324513304506E+000;-2.302103914483937E+001;-3.530324513304506E+000;-2.302103914483937E+001;
2.475000000000000E+009;-3.467989000115451E+000;-2.821413322695046E+001;-3.467989000115451E+000;-2.821413322695046E+001;-3.467989000115451E+000;-2.821413322695046E+001;-3.467989000115451E+000;-2.821413322695046E+001;
2.480000000000000E+009;-3.370000785842982E+000;-3.310931284905853E+001;-3.370000785842982E+000;-3.310931284905853E+001;-3.370000785842982E+000;-3.310931284905853E+001;-3.370000785842982E+000;-3.310931284905853E+001;
2.485000000000000E+009;-3.238905926912613E+000;-3.764667828033688E+001;-3.238905926912613E+000;-3.764667828033688E+001;-3.238905926912613E+000;-3.764667828033688E+001;-3.238905926912613E+000;-3.764667828033688E+001;
2.490000000000000E+009;-3.085099197050194E+000;-4.171485560872086E+001;-3.085099197050194E+000;-4.171485560872086E+001;-3.085099197050194E+000;-4.171485560872086E+001;-3.085099197050194E+000;-4.171485560872086E+001;
2.495000000000000E+009;-2.917590677525258E+000;-4.528278617347245E+001;-2.917590677525258E+000;-4.528278617347245E+001;-2.917590677525258E+000;-4.528278617347245E+001;-2.917590677525258E+000;-4.528278617347245E+001;
2.500000000000000E+009;-2.743312161440765E+000;-4.832458312826984E+001;-2.743312161440765E+000;-4.832458312826984E+001;-2.743312161440765E+000;-4.832458312826984E+001;-2.743312161440765E+000;-4.832458312826984E+001;
2.505000000000000E+009;-2.578087724779627E+000;-5.091945389575913E+001;-2.578087724779627E+000;-5.091945389575913E+001;-2.578087724779627E+000;-5.091945389575913E+001;-2.578087724779627E+000;-5.091945389575913E+001;
2.510000000000000E+009;-2.426818953993954E+000;-5.308018095236745E+001;-2.426818953993954E+000;-5.308018095236745E+001;-2.426818953993954E+000;-5.308018095236745E+001;-2.426818953993954E+000;-5.308018095236745E+001;
2.515000000000000E+009;-2.297544491236560E+000;-5.480312848936244E+001;-2.297544491236560E+000;-5.480312848936244E+001;-2.297544491236560E+000;-5.480312848936244E+001;-2.297544491236560E+000;-5.480312848936244E+001;
2.520000000000000E+009;-2.179285128004254E+000;-5.611830394200290E+001;-2.179285128004254E+000;-5.611830394200290E+001;-2.179285128004254E+000;-5.611830394200290E+001;-2.179285128004254E+000;-5.611830394200290E+001;
2.525000000000000E+009;-2.079704496224803E+000;-5.710831684356635E+001;-2.079704496224803E+000;-5.710831684356635E+001;-2.079704496224803E+000;-5.710831684356635E+001;-2.079704496224803E+000;-5.710831684356635E+001;
2.530000000000000E+009;-1.996598237554741E+000;-5.786149126255677E+001;-1.996598237554741E+000;-5.786149126255677E+001;-1.996598237554741E+000;-5.786149126255677E+001;-1.996598237554741E+000;-5.786149126255677E+001;
2.535000000000000E+009;-1.928517551902077E+000;-5.842916079494817E+001;-1.928517551902077E+000;-5.842916079494817E+001;-1.928517551902077E+000;-5.842916079494817E+001;-1.928517551902077E+000;-5.842916079494817E+001;
